PVSYST 7.2.11,,,,,,,,,,,,,
,File,File date,Description,,,,,,,,,,
Project,test26kw_Project.PRJ,04/10/22 18h35,test26kw,,,,,,,,,,
Geographical Site,Chatuchak_MN80.SIT,04/10/22 18h35,Chatuchak;Thailand;Asia;,,,,,,,,,,
Meteo data,Chatuchak_MN80_SYN.MET,04/10/22 18h13,Chatuchak;Meteonorm 8.0 (1996-2015);Synthetic,,,,,,,,,,
Simulation variant,test26kw_Project.VC0,04/10/22 21h05,New simulation variant,,,,,,,,,,
Simulation date,,05/10/22 23h03,,,,,,,,,,,
,,,,,,,,,,,,,
Simulation:,Hourly values, from 01/01/90, to 31/12/90 ,,,,,,,,,,
,,,,,,,,,,,,,
date,GlobInc,GlobEff,EArray,E_Grid,PR,,,,,,,,
    ,W/m²,W/m²,kW,kW,ratio,,,,,,,,
,,,,,,,,load,,loadcomparesolar?,,,load-solar
14/10/90 06:00,0,0,0,-0.002,1,,,6.22,,0,,,6.22
14/10/90 07:00,17.268,16.651,0.3279,0.2174,0.4891,,,9.18,,0.3279,,,8.8521
14/10/90 08:00,40.299,38.669,0.8428,0.7583,0.731,,,18.96,,0.8428,,,18.1172
14/10/90 09:00,278.66,270.04,6.3529,6.1961,0.8638,,,20.14,,6.3529,,,13.7871
14/10/90 10:00,94.756,91.032,2.0888,1.9879,0.8151,,,26.76,,2.0888,,,24.6712
14/10/90 11:00,510.71,499.04,11.463,11.24,0.855,,,34.24,,11.463,,,22.777
14/10/90 12:00,508.17,496.19,11.388,11.165,0.8536,,,38.5,,11.388,,,27.112
14/10/90 13:00,487.91,476.27,10.896,10.679,0.8503,,,46.76,,10.896,,,35.864
14/10/90 14:00,514.28,503.25,11.449,11.226,0.848,,,44.4,,11.449,,,32.951
14/10/90 15:00,459.86,448.74,10.259,10.051,0.8491,,,39.84,,10.259,,,29.581
14/10/90 16:00,314.07,292.63,6.7715,6.6093,0.8176,,,33.56,,6.7715,,,26.7885
14/10/90 17:00,83.076,63.399,1.4064,1.3145,0.6147,,,28.44,,1.4064,,,27.0336
14/10/90 18:00,0,0,0,-0.002,1,,,18.66,,0,,,18.66
14/10/90 19:00,0,0,0,-0.002,1,,,22.08,,0,,,22.08
14/10/90 20:00,0,0,0,-0.002,1,,,17.42,,0,,,17.42
14/10/90 21:00,0,0,0,-0.002,1,,,12.78,,0,,,12.78
14/10/90 22:00,0,0,0,-0.002,1,,,9.42,,0,,,9.42
14/10/90 23:00,0,0,0,-0.002,1,,,8.62,,0,,,8.62
15/10/90 00:00,0,0,0,-0.002,1,,,7.34,,0,,,7.34
15/10/90 01:00,0,0,0,-0.002,1,,,7.04,,0,,,7.04
15/10/90 02:00,0,0,0,-0.002,1,,,7.1,,0,,,7.1
15/10/90 03:00,0,0,0,-0.002,1,,,7.34,,0,,,7.34
15/10/90 04:00,0,0,0,-0.002,1,,,7.18,,0,,,7.18
15/10/90 05:00,0,0,0,-0.002,1,,,7.06,,0,,,7.06
15/10/90 06:00,17.82,17.359,0.3474,0.238,0.5189,,,6.92,,0.3474,,,6.5726
15/10/90 07:00,243.91,226.7,5.379,5.2351,0.8338,,,9.84,,5.379,,,4.461
15/10/90 08:00,507.13,495.62,11.468,11.244,0.8614,,,14.52,,11.468,,,3.052
15/10/90 09:00,726.21,717.97,15.982,15.695,0.8396,,,22.74,,15.982,,,6.758
15/10/90 10:00,860.56,854.58,18.46,18.128,0.8184,,,39.38,,18.46,,,20.92
15/10/90 11:00,865.15,858.88,18.456,18.123,0.8138,,,47.12,,18.456,,,28.664
15/10/90 12:00,900.35,894.4,19.023,18.681,0.8061,,,60.66,,19.023,,,41.637
15/10/90 13:00,848.92,842.82,18.064,17.739,0.8118,,,64.74,,18.064,,,46.676
15/10/90 14:00,708.23,699.6,15.365,15.089,0.8277,,,60.98,,15.365,,,45.615
15/10/90 15:00,461.02,450.13,10.254,10.046,0.8466,,,44.22,,10.254,,,33.966
15/10/90 16:00,237.89,223.59,5.1803,5.0389,0.8229,,,30.2,,5.1803,,,25.0197
15/10/90 17:00,25.302,24.391,0.4985,0.3989,0.6125,,,24.24,,0.4985,,,23.7415
15/10/90 18:00,0,0,0,-0.002,1,,,22.82,,0,,,22.82
15/10/90 19:00,0,0,0,-0.002,1,,,15.06,,0,,,15.06
15/10/90 20:00,0,0,0,-0.002,1,,,10.96,,0,,,10.96
15/10/90 21:00,0,0,0,-0.002,1,,,9.2,,0,,,9.2
15/10/90 22:00,0,0,0,-0.002,1,,,7.46,,0,,,7.46
15/10/90 23:00,0,0,0,-0.002,1,,,6.62,,0,,,6.62
16/10/90 00:00,0,0,0,-0.002,1,,,6.64,,0,,,6.64
16/10/90 01:00,0,0,0,-0.002,1,,,6.28,,0,,,6.28
16/10/90 02:00,0,0,0,-0.002,1,,,6.54,,0,,,6.54
16/10/90 03:00,0,0,0,-0.002,1,,,6.36,,0,,,6.36
16/10/90 04:00,0,0,0,-0.002,1,,,6.76,,0,,,6.76
16/10/90 05:00,0,0,0,-0.002,1,,,6.26,,0,,,6.26
16/10/90 06:00,7.6484,7.6203,0.126,0.0024,1,,,7.9,,0.126,,,7.774
16/10/90 07:00,58.401,56.108,1.2652,1.1751,0.7817,,,7,,1.2652,,,5.7348
16/10/90 08:00,270.37,261.48,6.1943,6.0396,0.8679,,,10.92,,6.1943,,,4.7257
16/10/90 09:00,241.75,233.16,5.5001,5.3546,0.8605,,,11.26,,5.5001,,,5.7599
16/10/90 10:00,246.75,238.03,5.6081,5.4611,0.8598,,,11.6,,5.6081,,,5.9919
16/10/90 11:00,414.6,403.63,9.3992,9.2026,0.8623,,,12.22,,9.3992,,,2.8208
16/10/90 12:00,368.89,357.02,8.3331,8.1505,0.8584,,,12.58,,8.3331,,,4.2469
16/10/90 13:00,273.12,263.79,6.1866,6.0321,0.858,,,13.74,,6.1866,,,7.5534
16/10/90 14:00,725.95,716.59,15.929,15.642,0.8371,,,13.02,,13.02,,,0
16/10/90 15:00,460.31,449.4,10.351,10.142,0.856,,,13.74,,10.351,,,3.389
16/10/90 16:00,280.15,261.91,6.1147,5.9611,0.8267,,,12.66,,6.1147,,,6.5453
16/10/90 17:00,70.327,57.446,1.2771,1.1869,0.6556,,,8.28,,1.2771,,,7.0029
16/10/90 18:00,0,0,0,-0.002,1,,,7.22,,0,,,7.22
16/10/90 19:00,0,0,0,-0.002,1,,,6.68,,0,,,6.68
16/10/90 20:00,0,0,0,-0.002,1,,,6.62,,0,,,6.62
16/10/90 21:00,0,0,0,-0.002,1,,,6.76,,0,,,6.76
16/10/90 22:00,0,0,0,-0.002,1,,,6.54,,0,,,6.54
16/10/90 23:00,0,0,0,-0.002,1,,,6.98,,0,,,6.98
17/10/90 00:00,0,0,0,-0.002,1,,,6.94,,0,,,6.94
17/10/90 01:00,0,0,0,-0.002,1,,,6.64,,0,,,6.64
17/10/90 02:00,0,0,0,-0.002,1,,,6.58,,0,,,6.58
17/10/90 03:00,0,0,0,-0.002,1,,,6.76,,0,,,6.76
17/10/90 04:00,0,0,0,-0.002,1,,,6.82,,0,,,6.82
17/10/90 05:00,0,0,0,-0.002,1,,,6.266666667,,0,,,6.266666667
17/10/90 06:00,0,0,0,-0.002,1,,,7.82,,0,,,7.82
17/10/90 07:00,95.262,91.235,2.1193,2.0181,0.823,,,6.32,,2.1193,,,4.2007
17/10/90 08:00,164.07,157.83,3.7013,3.5794,0.8476,,,6.46,,3.7013,,,2.7587
17/10/90 09:00,227.58,219.37,5.1676,5.0264,0.8581,,,6.3,,5.1676,,,1.1324
17/10/90 10:00,369.88,358.06,8.3563,8.1734,0.8585,,,8.14,,8.14,,,0
17/10/90 11:00,278.21,268.53,6.2942,6.1382,0.8572,,,11,,6.2942,,,4.7058
17/10/90 12:00,333.31,322.31,7.5423,7.37,0.859,,,10.48,,7.5423,,,2.9377
17/10/90 13:00,369.04,357.21,8.2995,8.1173,0.8545,,,11.12,,8.2995,,,2.8205
17/10/90 14:00,202.05,194.68,4.5387,4.4057,0.8471,,,11.38,,4.5387,,,6.8413
17/10/90 15:00,69.308,66.539,1.4919,1.3989,0.7842,,,8.98,,1.4919,,,7.4881
17/10/90 16:00,77.868,74.732,1.6897,1.5941,0.7953,,,9.46,,1.6897,,,7.7703
17/10/90 17:00,13.986,13.731,0.2591,0.1441,0.4002,,,8.5,,0.2591,,,8.2409
17/10/90 18:00,0,0,0,-0.002,1,,,6.92,,0,,,6.92
17/10/90 19:00,0,0,0,-0.002,1,,,6.44,,0,,,6.44
17/10/90 20:00,0,0,0,-0.002,1,,,6.34,,0,,,6.34
17/10/90 21:00,0,0,0,-0.002,1,,,6.24,,0,,,6.24
17/10/90 22:00,0,0,0,-0.002,1,,,6.5,,0,,,6.5
17/10/90 23:00,0,0,0,-0.002,1,,,6.36,,0,,,6.36
18/10/90 00:00,0,0,0,-0.002,1,,,6,,0,,,6
18/10/90 01:00,0,0,0,-0.002,1,,,6.24,,0,,,6.24
18/10/90 02:00,0,0,0,-0.002,1,,,7.82,,0,,,7.82
18/10/90 03:00,0,0,0,-0.002,1,,,6.2,,0,,,6.2
18/10/90 04:00,0,0,0,-0.002,1,,,6.08,,0,,,6.08
18/10/90 05:00,0,0,0,-0.002,1,,,6.12,,0,,,6.12
18/10/90 06:00,18.112,17.623,0.3546,0.2457,0.5271,,,5.68,,0.3546,,,5.3254
18/10/90 07:00,238.19,221.66,5.2747,5.1321,0.8371,,,6.64,,5.2747,,,1.3653
18/10/90 08:00,417.53,406.65,9.5394,9.3409,0.8692,,,12.54,,9.5394,,,3.0006
18/10/90 09:00,588.64,578.19,13.221,12.975,0.8563,,,20.8,,13.221,,,7.579
18/10/90 10:00,708.54,699.56,15.63,15.349,0.8416,,,32.4,,15.63,,,16.77
18/10/90 11:00,815.62,808.38,17.653,17.335,0.8257,,,39.58,,17.653,,,21.927
18/10/90 12:00,934.51,929.32,19.751,19.396,0.8063,,,36.98,,19.751,,,17.229
18/10/90 13:00,777.28,769.99,16.818,16.515,0.8255,,,39.66,,16.818,,,22.842
18/10/90 14:00,637.71,627.68,14.021,13.763,0.8385,,,37.86,,14.021,,,23.839
18/10/90 15:00,490.16,479.26,10.933,10.716,0.8493,,,32.76,,10.933,,,21.827
18/10/90 16:00,275.08,257.54,5.9913,5.8393,0.8247,,,21.52,,5.9913,,,15.5287
18/10/90 17:00,29.47,28.193,0.5882,0.4944,0.6517,,,19.1,,0.5882,,,18.5118
18/10/90 18:00,0,0,0,-0.002,1,,,18.52,,0,,,18.52
18/10/90 19:00,0,0,0,-0.002,1,,,14.78,,0,,,14.78
18/10/90 20:00,0,0,0,-0.002,1,,,11,,0,,,11
18/10/90 21:00,0,0,0,-0.002,1,,,7.06,,0,,,7.06
18/10/90 22:00,0,0,0,-0.002,1,,,6.62,,0,,,6.62
18/10/90 23:00,0,0,0,-0.002,1,,,5.92,,0,,,5.92
19/10/90 00:00,0,0,0,-0.002,1,,,6.56,,0,,,6.56
19/10/90 01:00,0,0,0,-0.002,1,,,6.68,,0,,,6.68
19/10/90 02:00,0,0,0,-0.002,1,,,6.68,,0,,,6.68
19/10/90 03:00,0,0,0,-0.002,1,,,6.34,,0,,,6.34
19/10/90 04:00,0,0,0,-0.002,1,,,6.26,,0,,,6.26
19/10/90 05:00,0,0,0,-0.002,1,,,5.98,,0,,,5.98
19/10/90 06:00,7.3501,7.3212,0.1193,0,1,,,6.12,,0.1193,,,6.0007
19/10/90 07:00,86.28,82.693,1.9049,1.8064,0.8134,,,9.08,,1.9049,,,7.1751
19/10/90 08:00,150.3,144.54,3.4138,3.2956,0.8519,,,12.7,,3.4138,,,9.2862
19/10/90 09:00,263.68,254.43,6.0136,5.8614,0.8636,,,22.56,,6.0136,,,16.5464
19/10/90 10:00,287.53,277.67,6.5303,6.3713,0.8609,,,38.1,,6.5303,,,31.5697
19/10/90 11:00,328.58,317.57,7.4392,7.2683,0.8594,,,41.62,,7.4392,,,34.1808
19/10/90 12:00,281.57,271.81,6.3737,6.2167,0.8578,,,41.5,,6.3737,,,35.1263
19/10/90 13:00,238.51,229.94,5.3944,5.2502,0.8552,,,41.98,,5.3944,,,36.5856
19/10/90 14:00,265.79,256.49,6.022,5.8696,0.8579,,,39.14,,6.022,,,33.118
19/10/90 15:00,216.16,208.29,4.8827,4.7452,0.8528,,,34.06,,4.8827,,,29.1773
19/10/90 16:00,77.611,74.48,1.6875,1.5919,0.7969,,,26.6,,1.6875,,,24.9125
19/10/90 17:00,0,0,0,-0.002,1,,,17.1,,0,,,17.1
19/10/90 18:00,0,0,0,-0.002,1,,,16.26,,0,,,16.26
19/10/90 19:00,0,0,0,-0.002,1,,,13.4,,0,,,13.4
19/10/90 20:00,0,0,0,-0.002,1,,,13.32,,0,,,13.32
19/10/90 21:00,0,0,0,-0.002,1,,,9.78,,0,,,9.78
19/10/90 22:00,0,0,0,-0.002,1,,,7.62,,0,,,7.62
19/10/90 23:00,0,0,0,-0.002,1,,,7.5,,0,,,7.5
20/10/90 00:00,0,0,0,-0.002,1,,,7.32,,0,,,7.32
20/10/90 01:00,0,0,0,-0.002,1,,,7.28,,0,,,7.28
20/10/90 02:00,0,0,0,-0.002,1,,,7.2,,0,,,7.2
20/10/90 03:00,0,0,0,-0.002,1,,,7.26,,0,,,7.26
20/10/90 04:00,0,0,0,-0.002,1,,,8.8,,0,,,8.8
20/10/90 05:00,0,0,0,-0.002,1,,,6.92,,0,,,6.92
20/10/90 06:00,27.19,25.979,0.5453,0.4487,0.6412,,,7.04,,0.5453,,,6.4947
20/10/90 07:00,255.97,237.92,5.609,5.462,0.829,,,7.24,,5.609,,,1.631
20/10/90 08:00,513.99,501.92,11.531,11.307,0.8546,,,15.84,,11.531,,,4.309
20/10/90 09:00,762.75,753.19,16.554,16.256,0.828,,,25.52,,16.554,,,8.966
20/10/90 10:00,443,432.12,9.9338,9.7301,0.8533,,,37.38,,9.9338,,,27.4462
20/10/90 11:00,200.77,193.49,4.4994,4.3669,0.845,,,44.7,,4.4994,,,40.2006
20/10/90 12:00,286.99,276.98,6.4548,6.2967,0.8524,,,45.1,,6.4548,,,38.6452
20/10/90 13:00,298.2,288.05,6.7109,6.5495,0.8533,,,48.94,,6.7109,,,42.2291
20/10/90 14:00,177.03,170.43,3.9663,3.8409,0.8429,,,46.16,,3.9663,,,42.1937
20/10/90 15:00,212.88,205.21,4.7936,4.6573,0.8499,,,42.4,,4.7936,,,37.6064
20/10/90 16:00,233.95,220.23,5.1518,5.0108,0.8321,,,32.3,,5.1518,,,27.1482
20/10/90 17:00,18.848,18.342,0.3633,0.255,0.5257,,,21.6,,0.3633,,,21.2367
20/10/90 18:00,0,0,0,-0.002,1,,,18.4,,0,,,18.4
20/10/90 19:00,0,0,0,-0.002,1,,,17.6,,0,,,17.6
20/10/90 20:00,0,0,0,-0.002,1,,,12.24,,0,,,12.24
20/10/90 21:00,0,0,0,-0.002,1,,,6.8,,0,,,6.8
20/10/90 22:00,0,0,0,-0.002,1,,,8.58,,0,,,8.58
20/10/90 23:00,0,0,0,-0.002,1,,,6.68,,0,,,6.68
21/10/90 00:00,0,0,0,-0.002,1,,,6.6,,0,,,6.6
21/10/90 01:00,0,0,0,-0.002,1,,,6.66,,0,,,6.66
21/10/90 02:00,0,0,0,-0.002,1,,,8.54,,0,,,8.54
21/10/90 03:00,0,0,0,-0.002,1,,,6.4,,0,,,6.4
21/10/90 04:00,0,0,0,-0.002,1,,,6.62,,0,,,6.62
21/10/90 05:00,0,0,0,-0.002,1,,,6.54,,0,,,6.54
21/10/90 06:00,0,0,0,-0.002,1,,,8.52,,0,,,8.52
21/10/90 07:00,76.246,73.135,1.6683,1.573,0.8015,,,8.2,,1.6683,,,6.5317
21/10/90 08:00,140.1,134.7,3.1535,3.0387,0.8427,,,9.34,,3.1535,,,6.1865
21/10/90 09:00,239.08,230.53,5.4259,5.2813,0.8582,,,19.22,,5.4259,,,13.7941
21/10/90 10:00,300.91,290.69,6.8139,6.6511,0.8587,,,22.44,,6.8139,,,15.6261
21/10/90 11:00,386.02,373.61,8.6881,8.5008,0.8555,,,25.2,,8.6881,,,16.5119
21/10/90 12:00,405.22,392.41,9.0914,8.8988,0.8532,,,26.3,,9.0914,,,17.2086
21/10/90 13:00,478.61,467.14,10.72,10.506,0.8528,,,24.08,,10.72,,,13.36
21/10/90 14:00,304.87,294.65,6.8533,6.69,0.8525,,,22.52,,6.8533,,,15.6667
21/10/90 15:00,176.56,169.93,3.9468,3.8216,0.8409,,,22.3,,3.9468,,,18.3532
21/10/90 16:00,105.29,100.86,2.3096,2.2058,0.8139,,,21.92,,2.3096,,,19.6104
21/10/90 17:00,12.593,12.397,0.2286,0.1116,0.3443,,,16.18,,0.2286,,,15.9514
21/10/90 18:00,0,0,0,-0.002,1,,,14.42,,0,,,14.42
21/10/90 19:00,0,0,0,-0.002,1,,,13,,0,,,13
21/10/90 20:00,0,0,0,-0.002,1,,,8.48,,0,,,8.48
21/10/90 21:00,0,0,0,-0.002,1,,,8.16,,0,,,8.16
21/10/90 22:00,0,0,0,-0.002,1,,,7.04,,0,,,7.04
21/10/90 23:00,0,0,0,-0.002,1,,,6.62,,0,,,6.62
22/10/90 00:00,0,0,0,-0.002,1,,,6.34,,0,,,6.34
22/10/90 01:00,0,0,0,-0.002,1,,,6.4,,0,,,6.4
22/10/90 02:00,0,0,0,-0.002,1,,,6.1,,0,,,6.1
22/10/90 03:00,0,0,0,-0.002,1,,,6.5,,0,,,6.5
22/10/90 04:00,0,0,0,-0.002,1,,,6.48,,0,,,6.48
22/10/90 05:00,0,0,0,-0.002,1,,,6.38,,0,,,6.38
22/10/90 06:00,15.099,14.793,0.2879,0.1748,0.4497,,,8.16,,0.2879,,,7.8721
22/10/90 07:00,286.42,265.13,6.2842,6.1284,0.8312,,,6.54,,6.2842,,,0.2558
22/10/90 08:00,455.2,443.46,10.327,10.118,0.8636,,,6.4,,6.4,,,0
22/10/90 09:00,219.82,212.09,4.998,4.8591,0.8588,,,7.14,,4.998,,,2.142
22/10/90 10:00,472.11,460.86,10.684,10.471,0.8616,,,14.98,,10.684,,,4.296
22/10/90 11:00,818.85,809.8,17.755,17.435,0.8272,,,18.62,,17.755,,,0.865
22/10/90 12:00,606.8,595.85,13.488,13.237,0.8475,,,22.24,,13.488,,,8.752
22/10/90 13:00,706.94,697.37,15.513,15.234,0.8372,,,24.26,,15.513,,,8.747
22/10/90 14:00,195.65,188.59,4.3982,4.267,0.8473,,,23.28,,4.3982,,,18.8818
22/10/90 15:00,146.83,141.21,3.2807,3.1643,0.8372,,,22.74,,3.2807,,,19.4593
22/10/90 16:00,125.48,119.9,2.7774,2.6675,0.8259,,,21.34,,2.7774,,,18.5626
22/10/90 17:00,15.984,15.633,0.303,0.1909,0.4639,,,17.26,,0.303,,,16.957
22/10/90 18:00,0,0,0,-0.002,1,,,11.56,,0,,,11.56
22/10/90 19:00,0,0,0,-0.002,1,,,9.4,,0,,,9.4
22/10/90 20:00,0,0,0,-0.002,1,,,6.18,,0,,,6.18
22/10/90 21:00,0,0,0,-0.002,1,,,7.04,,0,,,7.04
22/10/90 22:00,0,0,0,-0.002,1,,,6.96,,0,,,6.96
22/10/90 23:00,0,0,0,-0.002,1,,,6.88,,0,,,6.88
23/10/90 00:00,0,0,0,-0.002,1,,,6.64,,0,,,6.64
23/10/90 01:00,0,0,0,-0.002,1,,,8.2,,0,,,8.2
23/10/90 02:00,0,0,0,-0.002,1,,,6.48,,0,,,6.48
23/10/90 03:00,0,0,0,-0.002,1,,,6.48,,0,,,6.48
23/10/90 04:00,0,0,0,-0.002,1,,,6.36,,0,,,6.36
23/10/90 05:00,0,0,0,-0.002,1,,,6.52,,0,,,6.52
23/10/90 06:00,0,0,0,-0.002,1,,,6.3,,0,,,6.3
23/10/90 07:00,176.74,166.01,3.9391,3.814,0.8384,,,6.08,,3.9391,,,2.1409
23/10/90 08:00,426.12,414.79,9.73,9.529,0.8688,,,9.04,,9.04,,,0
23/10/90 09:00,367.81,357.7,8.4085,8.2249,0.8688,,,11.06,,8.4085,,,2.6515
23/10/90 10:00,83.321,80.021,1.8347,1.7371,0.81,,,11.34,,1.8347,,,9.5053
23/10/90 11:00,586.1,575.4,13.189,12.942,0.8579,,,9.1,,9.1,,,0
23/10/90 12:00,766.71,757.07,16.809,16.507,0.8364,,,8.2,,8.2,,,0
23/10/90 13:00,965.6,960.07,20.444,20.076,0.8077,,,14.8,,14.8,,,0
23/10/90 14:00,639.95,629.34,14.17,13.911,0.8445,,,17.22,,14.17,,,3.05
23/10/90 15:00,38.526,36.962,0.7944,0.7105,0.7165,,,16.7,,0.7944,,,15.9056
23/10/90 16:00,19.713,18.991,0.3791,0.2719,0.5358,,,15.14,,0.3791,,,14.7609
23/10/90 17:00,0,0,0,-0.002,1,,,11.46,,0,,,11.46
23/10/90 18:00,0,0,0,-0.002,1,,,7.54,,0,,,7.54
23/10/90 19:00,0,0,0,-0.002,1,,,6.3,,0,,,6.3
23/10/90 20:00,0,0,0,-0.002,1,,,6.38,,0,,,6.38
23/10/90 21:00,0,0,0,-0.002,1,,,7.38,,0,,,7.38
23/10/90 22:00,0,0,0,-0.002,1,,,8.62,,0,,,8.62
23/10/90 23:00,0,0,0,-0.002,1,,,6.76,,0,,,6.76
24/10/90 00:00,0,0,0,-0.002,1,,,6.58,,0,,,6.58
24/10/90 01:00,0,0,0,-0.002,1,,,6.5,,0,,,6.5
24/10/90 02:00,0,0,0,-0.002,1,,,6.46,,0,,,6.46
24/10/90 03:00,0,0,0,-0.002,1,,,6.5,,0,,,6.5
24/10/90 04:00,0,0,0,-0.002,1,,,6.34,,0,,,6.34
24/10/90 05:00,0,0,0,-0.002,1,,,5.8,,0,,,5.8
24/10/90 06:00,10.231,10.139,0.1817,0.0617,0.2342,,,6.22,,0.1817,,,6.0383
24/10/90 07:00,124.11,118.32,2.767,2.6572,0.8318,,,6.24,,2.767,,,3.473
24/10/90 08:00,236.1,227.66,5.3809,5.2369,0.8617,,,6.4,,5.3809,,,1.0191
24/10/90 09:00,361.58,351.02,8.2341,8.0527,0.8652,,,7.8,,7.8,,,0
24/10/90 10:00,427.88,416.62,9.6919,9.4914,0.8618,,,11.2,,9.6919,,,1.5081
24/10/90 11:00,309.71,299.29,7.0162,6.8508,0.8594,,,12.14,,7.0162,,,5.1238
24/10/90 12:00,260.61,251.37,5.8983,5.7475,0.8568,,,12.48,,5.8983,,,6.5817
24/10/90 13:00,188.09,181.11,4.2428,4.1137,0.8497,,,12.5,,4.2428,,,8.2572
24/10/90 14:00,176.31,169.74,3.9729,3.8474,0.8477,,,13.28,,3.9729,,,9.3071
24/10/90 15:00,34.356,32.958,0.7039,0.6177,0.6985,,,13.2,,0.7039,,,12.4961
24/10/90 16:00,31.172,30.006,0.6358,0.5452,0.6794,,,11.7,,0.6358,,,11.0642
24/10/90 17:00,0,0,0,-0.002,1,,,9.12,,0,,,9.12
24/10/90 18:00,0,0,0,-0.002,1,,,8.66,,0,,,8.66
24/10/90 19:00,0,0,0,-0.002,1,,,8.22,,0,,,8.22
24/10/90 20:00,0,0,0,-0.002,1,,,6.56,,0,,,6.56
24/10/90 21:00,0,0,0,-0.002,1,,,6.4,,0,,,6.4
24/10/90 22:00,0,0,0,-0.002,1,,,7.46,,0,,,7.46
24/10/90 23:00,0,0,0,-0.002,1,,,8.3,,0,,,8.3
25/10/90 00:00,0,0,0,-0.002,1,,,7.48,,0,,,7.48
25/10/90 01:00,0,0,0,-0.002,1,,,6.98,,0,,,6.98
25/10/90 02:00,0,0,0,-0.002,1,,,7.14,,0,,,7.14
25/10/90 03:00,0,0,0,-0.002,1,,,6.98,,0,,,6.98
25/10/90 04:00,0,0,0,-0.002,1,,,6.68,,0,,,6.68
25/10/90 05:00,0,0,0,-0.002,1,,,5.9,,0,,,5.9
25/10/90 06:00,9.8299,9.7524,0.1739,0.0534,0.211,,,5.98,,0.1739,,,5.8061
25/10/90 07:00,99.997,95.714,2.2332,2.1305,0.8277,,,9.22,,2.2332,,,6.9868
25/10/90 08:00,213.1,205.36,4.8735,4.7362,0.8634,,,18.54,,4.8735,,,13.6665
25/10/90 09:00,162.2,156.08,3.6842,3.5624,0.8533,,,31.48,,3.6842,,,27.7958
25/10/90 10:00,463.17,452.03,10.544,10.332,0.8667,,,41.76,,10.544,,,31.216
25/10/90 11:00,372.29,360.31,8.4527,8.2684,0.8628,,,42.34,,8.4527,,,33.8873
25/10/90 12:00,188.25,181.37,4.282,4.1524,0.857,,,46.74,,4.282,,,42.458
25/10/90 13:00,146,140.45,3.291,3.1744,0.8447,,,51.96,,3.291,,,48.669
25/10/90 14:00,429.29,418.26,9.7569,9.5556,0.8648,,,46.56,,9.7569,,,36.8031
25/10/90 15:00,433.29,422.33,9.8366,9.6343,0.8638,,,44.3,,9.8366,,,34.4634
25/10/90 16:00,273.47,255.76,6.0183,5.8659,0.8333,,,32.28,,6.0183,,,26.2617
25/10/90 17:00,10.804,10.684,0.1923,0.073,0.2624,,,25.58,,0.1923,,,25.3877
25/10/90 18:00,0,0,0,-0.002,1,,,14.96,,0,,,14.96
25/10/90 19:00,0,0,0,-0.002,1,,,12.42,,0,,,12.42
25/10/90 20:00,0,0,0,-0.002,1,,,9.2,,0,,,9.2
25/10/90 21:00,0,0,0,-0.002,1,,,7.8,,0,,,7.8
25/10/90 22:00,0,0,0,-0.002,1,,,7.46,,0,,,7.46
25/10/90 23:00,0,0,0,-0.002,1,,,6.94,,0,,,6.94
26/10/90 00:00,0,0,0,-0.002,1,,,6.94,,0,,,6.94
26/10/90 01:00,0,0,0,-0.002,1,,,6.64,,0,,,6.64
26/10/90 02:00,0,0,0,-0.002,1,,,8.46,,0,,,8.46
26/10/90 03:00,0,0,0,-0.002,1,,,6.84,,0,,,6.84
26/10/90 04:00,0,0,0,-0.002,1,,,6.64,,0,,,6.64
26/10/90 05:00,0,0,0,-0.002,1,,,6.48,,0,,,6.48
26/10/90 06:00,0,0,0,-0.002,1,,,6.14,,0,,,6.14
26/10/90 07:00,115.6,110.29,2.6026,2.495,0.8385,,,6.9,,2.6026,,,4.2974
26/10/90 08:00,244.03,235.75,5.6357,5.4884,0.8738,,,14.52,,5.6357,,,8.8843
26/10/90 09:00,482.85,472.12,11.062,10.844,0.8725,,,24.5,,11.062,,,13.438
26/10/90 10:00,320.42,311.3,7.3831,7.2129,0.8745,,,33.82,,7.3831,,,26.4369
26/10/90 11:00,621.09,610.36,13.987,13.73,0.8588,,,37.56,,13.987,,,23.573
26/10/90 12:00,1011.2,1005.9,21.403,21.018,0.8075,,,39.96,,21.403,,,18.557
26/10/90 13:00,1015.9,1011.1,21.391,21.006,0.8033,,,39.1,,21.391,,,17.709
26/10/90 14:00,691.85,682.69,15.304,15.029,0.8439,,,39.48,,15.304,,,24.176
26/10/90 15:00,496.94,485.62,11.188,10.968,0.8575,,,40.92,,11.188,,,29.732
26/10/90 16:00,168.96,159.53,3.7309,3.6085,0.8297,,,31.12,,3.7309,,,27.3891
26/10/90 17:00,0,0,0,-0.002,1,,,22.26,,0,,,22.26
26/10/90 18:00,0,0,0,-0.002,1,,,14.02,,0,,,14.02
26/10/90 19:00,0,0,0,-0.002,1,,,10.68,,0,,,10.68
26/10/90 20:00,0,0,0,-0.002,1,,,7.86,,0,,,7.86
26/10/90 21:00,0,0,0,-0.002,1,,,7.92,,0,,,7.92
26/10/90 22:00,0,0,0,-0.002,1,,,7.36,,0,,,7.36
26/10/90 23:00,0,0,0,-0.002,1,,,7,,0,,,7
27/10/90 00:00,0,0,0,-0.002,1,,,6.94,,0,,,6.94
27/10/90 01:00,0,0,0,-0.002,1,,,6.64,,0,,,6.64
27/10/90 02:00,0,0,0,-0.002,1,,,8.46,,0,,,8.46
