PVSYST 7.2.11,,,,,
,File,File date,Description,,
Project,test26kw_Project.PRJ,04/10/22 18h35,test26kw,,
Geographical Site,Chatuchak_MN80.SIT,04/10/22 18h35,Chatuchak;Thailand;Asia;,,
Meteo data,Chatuchak_MN80_SYN.MET,04/10/22 18h13,Chatuchak;Meteonorm 8.0 (1996-2015);Synthetic,,
Simulation variant,test26kw_Project.VC0,04/10/22 21h05,New simulation variant,,
Simulation date,,05/10/22 23h03,,,
,,,,,
Simulation:,Hourly values, from 01/01/90, to 31/12/90 ,,
,,,,,
date,GlobInc,GlobEff,EArray,E_Grid,PR
    ,W/m²,W/m²,kW,kW,ratio
,,,,,
11/3/1990 23:00,0,0,0,-0.002,1
12/3/1990 0:00,0,0,0,-0.002,1
12/3/1990 1:00,0,0,0,-0.002,1
12/3/1990 2:00,0,0,0,-0.002,1
12/3/1990 3:00,0,0,0,-0.002,1
12/3/1990 4:00,0,0,0,-0.002,1
12/3/1990 5:00,0,0,0,-0.002,1
12/3/1990 6:00,0,0,0,-0.002,1
12/3/1990 7:00,14.264,13.841,0.2657,0.1511,0.4117
12/3/1990 8:00,66.33,63.702,1.4504,1.3579,0.7953
12/3/1990 9:00,206.13,198.56,4.7059,4.5708,0.8615
12/3/1990 10:00,442.02,431.12,10.069,9.8639,0.8669
12/3/1990 11:00,804.05,795.39,17.521,17.206,0.8313
12/3/1990 12:00,775.13,766.28,16.875,16.572,0.8306
12/3/1990 13:00,759.25,750.19,16.503,16.206,0.8292
12/3/1990 14:00,637.46,628.1,14.059,13.801,0.8411
12/3/1990 15:00,372.72,361.97,8.3619,8.1788,0.8525
12/3/1990 16:00,324.08,311.18,7.2187,7.0506,0.8452
12/3/1990 17:00,90.992,84.67,1.9176,1.819,0.7767
12/3/1990 18:00,0,0,0,-0.002,1
12/3/1990 19:00,0,0,0,-0.002,1
12/3/1990 20:00,0,0,0,-0.002,1
12/3/1990 21:00,0,0,0,-0.002,1
12/3/1990 22:00,0,0,0,-0.002,1
12/3/1990 23:00,0,0,0,-0.002,1
13/3/1990 0:00,0,0,0,-0.002,1
13/3/1990 1:00,0,0,0,-0.002,1
13/3/1990 2:00,0,0,0,-0.002,1
13/3/1990 3:00,0,0,0,-0.002,1
13/3/1990 4:00,0,0,0,-0.002,1
13/3/1990 5:00,0,0,0,-0.002,1
13/3/1990 6:00,0,0,0,-0.002,1
13/3/1990 7:00,64.349,61.592,1.3912,1.2995,0.7846
13/3/1990 8:00,167.03,160.48,3.7676,3.6448,0.8478
13/3/1990 9:00,280.34,270.53,6.359,6.2022,0.8595
13/3/1990 10:00,350.44,338.92,7.9177,7.7405,0.8581
13/3/1990 11:00,468.61,456.77,10.525,10.314,0.8551
13/3/1990 12:00,443.38,429.54,9.904,9.7007,0.85
13/3/1990 13:00,443.17,431.83,9.9382,9.7345,0.8534
13/3/1990 14:00,394.29,381.82,8.821,8.6319,0.8505
13/3/1990 15:00,275.54,265.88,6.1828,6.0283,0.85
13/3/1990 16:00,160.23,153.88,3.5624,3.4422,0.8346
13/3/1990 17:00,74.208,70.651,1.5863,1.492,0.7811
13/3/1990 18:00,0,0,0,-0.002,1
13/3/1990 19:00,0,0,0,-0.002,1
13/3/1990 20:00,0,0,0,-0.002,1
13/3/1990 21:00,0,0,0,-0.002,1
13/3/1990 22:00,0,0,0,-0.002,1
13/3/1990 23:00,0,0,0,-0.002,1
14/3/1990 0:00,0,0,0,-0.002,1
14/3/1990 1:00,0,0,0,-0.002,1
14/3/1990 2:00,0,0,0,-0.002,1
14/3/1990 3:00,0,0,0,-0.002,1
14/3/1990 4:00,0,0,0,-0.002,1
14/3/1990 5:00,0,0,0,-0.002,1
14/3/1990 6:00,0,0,0,-0.002,1
14/3/1990 7:00,136.01,123.97,2.9133,2.8017,0.8003
14/3/1990 8:00,355.25,342.11,8.06,7.881,0.8618
14/3/1990 9:00,520.69,509.7,11.748,11.52,0.8596
14/3/1990 10:00,764.2,757.35,16.718,16.417,0.8346
14/3/1990 11:00,829.83,823.08,17.862,17.54,0.8212
14/3/1990 12:00,953.35,947.72,19.977,19.617,0.7994
14/3/1990 13:00,839.9,833.36,17.902,17.579,0.8131
14/3/1990 14:00,705.08,696.24,15.295,15.02,0.8276
14/3/1990 15:00,550.73,539.56,12.134,11.901,0.8395
14/3/1990 16:00,302.87,290.75,6.7107,6.5493,0.8401
14/3/1990 17:00,102.36,94.352,2.138,2.0365,0.7729
14/3/1990 18:00,0,0,0,-0.002,1
14/3/1990 19:00,0,0,0,-0.002,1
14/3/1990 20:00,0,0,0,-0.002,1
14/3/1990 21:00,0,0,0,-0.002,1
14/3/1990 22:00,0,0,0,-0.002,1
14/3/1990 23:00,0,0,0,-0.002,1
15/3/1990 0:00,0,0,0,-0.002,1
15/3/1990 1:00,0,0,0,-0.002,1
15/3/1990 2:00,0,0,0,-0.002,1
15/3/1990 3:00,0,0,0,-0.002,1
15/3/1990 4:00,0,0,0,-0.002,1
15/3/1990 5:00,0,0,0,-0.002,1
15/3/1990 6:00,0,0,0,-0.002,1
15/3/1990 7:00,115.59,106.87,2.4933,2.3872,0.8023
15/3/1990 8:00,371.87,358.19,8.4098,8.2262,0.8594
15/3/1990 9:00,602.45,592.07,13.449,13.199,0.8512
15/3/1990 10:00,703.74,694.66,15.445,15.167,0.8373
15/3/1990 11:00,826.03,819.58,17.743,17.423,0.8195
15/3/1990 12:00,856.69,850.49,18.228,17.9,0.8117
15/3/1990 13:00,724.66,713.06,15.622,15.341,0.8224
15/3/1990 14:00,646.04,636.68,14.105,13.847,0.8327
15/3/1990 15:00,482.95,471.29,10.684,10.47,0.8423
15/3/1990 16:00,359.46,344.97,7.929,7.7516,0.8378
15/3/1990 17:00,130.28,116.41,2.6568,2.5485,0.76
15/3/1990 18:00,0,0,0,-0.002,1
15/3/1990 19:00,0,0,0,-0.002,1
15/3/1990 20:00,0,0,0,-0.002,1
15/3/1990 21:00,0,0,0,-0.002,1
15/3/1990 22:00,0,0,0,-0.002,1
15/3/1990 23:00,0,0,0,-0.002,1
16/3/1990 0:00,0,0,0,-0.002,1
16/3/1990 1:00,0,0,0,-0.002,1
16/3/1990 2:00,0,0,0,-0.002,1
16/3/1990 3:00,0,0,0,-0.002,1
16/3/1990 4:00,0,0,0,-0.002,1
16/3/1990 5:00,0,0,0,-0.002,1
16/3/1990 6:00,0,0,0,-0.002,1
16/3/1990 7:00,147.6,133.98,3.1459,3.0312,0.7979
16/3/1990 8:00,354.34,341.36,8.0175,7.8389,0.8595
16/3/1990 9:00,526.11,515.2,11.829,11.601,0.8566
16/3/1990 10:00,708.92,699.87,15.555,15.275,0.8371
16/3/1990 11:00,784.11,775.49,16.935,16.63,0.824
16/3/1990 12:00,824.86,816.48,17.63,17.312,0.8154
16/3/1990 13:00,755.92,746.84,16.284,15.991,0.8219
16/3/1990 14:00,685.52,676.21,14.898,14.629,0.8291
16/3/1990 15:00,471.11,459.55,10.438,10.228,0.8434
16/3/1990 16:00,296.48,284.56,6.5692,6.4097,0.8399
16/3/1990 17:00,111.45,102.17,2.3226,2.2186,0.7734
16/3/1990 18:00,0,0,0,-0.002,1
16/3/1990 19:00,0,0,0,-0.002,1
16/3/1990 20:00,0,0,0,-0.002,1
16/3/1990 21:00,0,0,0,-0.002,1
16/3/1990 22:00,0,0,0,-0.002,1
16/3/1990 23:00,0,0,0,-0.002,1
17/3/1990 0:00,0,0,0,-0.002,1
17/3/1990 1:00,0,0,0,-0.002,1
17/3/1990 2:00,0,0,0,-0.002,1
17/3/1990 3:00,0,0,0,-0.002,1
17/3/1990 4:00,0,0,0,-0.002,1
17/3/1990 5:00,0,0,0,-0.002,1
17/3/1990 6:00,0,0,0,-0.002,1
17/3/1990 7:00,72.416,69.233,1.5592,1.4653,0.7861
17/3/1990 8:00,178.5,171.53,3.9924,3.8667,0.8416
17/3/1990 9:00,271.61,262.06,6.1001,5.9467,0.8506
17/3/1990 10:00,352.36,340.86,7.8764,7.6997,0.8489
17/3/1990 11:00,377.56,367.27,8.4504,8.2662,0.8506
17/3/1990 12:00,394.97,384.52,8.8154,8.6264,0.8485
17/3/1990 13:00,370.19,360.02,8.2616,8.0798,0.848
17/3/1990 14:00,317.87,307.2,7.0667,6.9007,0.8434
17/3/1990 15:00,235.97,227.44,5.2448,5.1026,0.8401
17/3/1990 16:00,146.78,140.96,3.229,3.1132,0.824
17/3/1990 17:00,52.704,50.546,1.1049,1.017,0.7497
17/3/1990 18:00,0,0,0,-0.002,1
17/3/1990 19:00,0,0,0,-0.002,1
17/3/1990 20:00,0,0,0,-0.002,1
17/3/1990 21:00,0,0,0,-0.002,1
17/3/1990 22:00,0,0,0,-0.002,1
17/3/1990 23:00,0,0,0,-0.002,1
18/3/1990 0:00,0,0,0,-0.002,1
18/3/1990 1:00,0,0,0,-0.002,1
18/3/1990 2:00,0,0,0,-0.002,1
18/3/1990 3:00,0,0,0,-0.002,1
18/3/1990 4:00,0,0,0,-0.002,1
18/3/1990 5:00,0,0,0,-0.002,1
18/3/1990 6:00,0,0,0,-0.002,1
18/3/1990 7:00,177.7,155.68,3.663,3.5416,0.7743
18/3/1990 8:00,421.02,406.07,9.4587,9.2613,0.8546
18/3/1990 9:00,602.55,592.16,13.405,13.156,0.8483
18/3/1990 10:00,750.94,743.72,16.346,16.052,0.8305
18/3/1990 11:00,887.66,881.57,18.793,18.455,0.8077
18/3/1990 12:00,943.12,937.91,19.68,19.325,0.7961
18/3/1990 13:00,919.34,914.48,19.212,18.866,0.7972
18/3/1990 14:00,796.65,789.9,16.961,16.656,0.8122
18/3/1990 15:00,568.62,558.02,12.44,12.203,0.8338
18/3/1990 16:00,368.71,353.56,8.0815,7.9022,0.8326
18/3/1990 17:00,149.78,128.67,2.9336,2.8217,0.7319
18/3/1990 18:00,0,0,0,-0.002,1
18/3/1990 19:00,0,0,0,-0.002,1
18/3/1990 20:00,0,0,0,-0.002,1
18/3/1990 21:00,0,0,0,-0.002,1
18/3/1990 22:00,0,0,0,-0.002,1
18/3/1990 23:00,0,0,0,-0.002,1
19/3/1990 0:00,0,0,0,-0.002,1
19/3/1990 1:00,0,0,0,-0.002,1
19/3/1990 2:00,0,0,0,-0.002,1
19/3/1990 3:00,0,0,0,-0.002,1
19/3/1990 4:00,0,0,0,-0.002,1
19/3/1990 5:00,0,0,0,-0.002,1
19/3/1990 6:00,0,0,0,-0.002,1
19/3/1990 7:00,176.94,155.41,3.6649,3.5434,0.778
19/3/1990 8:00,412.94,398.31,9.3064,9.111,0.8572
19/3/1990 9:00,657.41,647.94,14.569,14.305,0.8454
19/3/1990 10:00,826.73,820.68,17.804,17.483,0.8216
19/3/1990 11:00,968.84,963.8,20.204,19.841,0.7956
19/3/1990 12:00,990.86,986.18,20.47,20.102,0.7882
19/3/1990 13:00,944.51,939.11,19.612,19.259,0.7922
19/3/1990 14:00,802.45,796.49,17.069,16.761,0.8115
19/3/1990 15:00,629.76,619.9,13.682,13.429,0.8284
19/3/1990 16:00,392.26,376.02,8.5716,8.3858,0.8305
19/3/1990 17:00,156.17,132.95,3.0328,2.9196,0.7263
19/3/1990 18:00,0,0,0,-0.002,1
19/3/1990 19:00,0,0,0,-0.002,1
19/3/1990 20:00,0,0,0,-0.002,1
19/3/1990 21:00,0,0,0,-0.002,1
19/3/1990 22:00,0,0,0,-0.002,1
19/3/1990 23:00,0,0,0,-0.002,1
20/3/1990 0:00,0,0,0,-0.002,1
20/3/1990 1:00,0,0,0,-0.002,1
20/3/1990 2:00,0,0,0,-0.002,1
20/3/1990 3:00,0,0,0,-0.002,1
20/3/1990 4:00,0,0,0,-0.002,1
20/3/1990 5:00,0,0,0,-0.002,1
20/3/1990 6:00,0,0,0,-0.002,1
20/3/1990 7:00,189.19,165.33,3.9138,3.789,0.7781
20/3/1990 8:00,442.25,426.9,9.9708,9.7667,0.858
20/3/1990 9:00,645.19,635.26,14.356,14.094,0.8487
20/3/1990 10:00,813.43,807.69,17.632,17.314,0.8269
20/3/1990 11:00,924.93,920.07,19.553,19.201,0.8065
20/3/1990 12:00,943.24,938.03,19.776,19.42,0.7999
20/3/1990 13:00,905.89,900.79,19.074,18.73,0.8033
20/3/1990 14:00,764.96,757.79,16.454,16.158,0.8206
20/3/1990 15:00,568.09,557.46,12.498,12.26,0.8385
20/3/1990 16:00,356.32,341.56,7.858,7.6816,0.8375
20/3/1990 17:00,137.69,122.69,2.8092,2.6989,0.7615
20/3/1990 18:00,0,0,0,-0.002,1
20/3/1990 19:00,0,0,0,-0.002,1
20/3/1990 20:00,0,0,0,-0.002,1
20/3/1990 21:00,0,0,0,-0.002,1
20/3/1990 22:00,0,0,0,-0.002,1
20/3/1990 23:00,0,0,0,-0.002,1
21/3/1990 0:00,0,0,0,-0.002,1
21/3/1990 1:00,0,0,0,-0.002,1
21/3/1990 2:00,0,0,0,-0.002,1
21/3/1990 3:00,0,0,0,-0.002,1
21/3/1990 4:00,0,0,0,-0.002,1
21/3/1990 5:00,0,0,0,-0.002,1
21/3/1990 6:00,0,0,0,-0.002,1
21/3/1990 7:00,75.559,72.248,1.6422,1.5472,0.7955
21/3/1990 8:00,159.1,152.88,3.5708,3.4505,0.8426
21/3/1990 9:00,242.57,233.83,5.4786,5.3333,0.8542
21/3/1990 10:00,280.89,271.2,6.3379,6.1813,0.8549
21/3/1990 11:00,316.12,305.6,7.1191,6.9524,0.8544
21/3/1990 12:00,299.84,289.56,6.7433,6.5814,0.8527
21/3/1990 13:00,324.98,313.99,7.2984,7.1293,0.8523
21/3/1990 14:00,318.62,307.84,7.1551,6.9879,0.852
21/3/1990 15:00,241.33,232.63,5.4162,5.2717,0.8486
21/3/1990 16:00,157.83,151.54,3.505,3.3856,0.8334
21/3/1990 17:00,63.703,60.865,1.3531,1.2619,0.7696
21/3/1990 18:00,0,0,0,-0.002,1
21/3/1990 19:00,0,0,0,-0.002,1
21/3/1990 20:00,0,0,0,-0.002,1
21/3/1990 21:00,0,0,0,-0.002,1
21/3/1990 22:00,0,0,0,-0.002,1
21/3/1990 23:00,0,0,0,-0.002,1
22/3/1990 0:00,0,0,0,-0.002,1
22/3/1990 1:00,0,0,0,-0.002,1
22/3/1990 2:00,0,0,0,-0.002,1
22/3/1990 3:00,0,0,0,-0.002,1
22/3/1990 4:00,0,0,0,-0.002,1
22/3/1990 5:00,0,0,0,-0.002,1
22/3/1990 6:00,0,0,0,-0.002,1
22/3/1990 7:00,90.501,86.273,1.978,1.8786,0.8064
22/3/1990 8:00,234.54,225.52,5.2906,5.1478,0.8527
22/3/1990 9:00,354.7,343.89,8.0046,7.8263,0.8572
22/3/1990 10:00,477.9,466.25,10.686,10.472,0.8513
22/3/1990 11:00,531.98,519.8,11.795,11.567,0.8447
22/3/1990 12:00,553.41,540.76,12.204,11.97,0.8403
22/3/1990 13:00,475.48,463.29,10.54,10.328,0.8439
22/3/1990 14:00,419.21,407.93,9.3276,9.1319,0.8463
22/3/1990 15:00,348.23,337.51,7.7616,7.5864,0.8464
22/3/1990 16:00,182.13,174.85,4.0287,3.9024,0.8324
22/3/1990 17:00,65.149,62.215,1.3763,1.2848,0.7662
22/3/1990 18:00,0,0,0,-0.002,1
22/3/1990 19:00,0,0,0,-0.002,1
22/3/1990 20:00,0,0,0,-0.002,1
22/3/1990 21:00,0,0,0,-0.002,1
22/3/1990 22:00,0,0,0,-0.002,1
22/3/1990 23:00,0,0,0,-0.002,1
23/3/1990 0:00,0,0,0,-0.002,1
23/3/1990 1:00,0,0,0,-0.002,1
23/3/1990 2:00,0,0,0,-0.002,1
23/3/1990 3:00,0,0,0,-0.002,1
23/3/1990 4:00,0,0,0,-0.002,1
23/3/1990 5:00,0,0,0,-0.002,1
23/3/1990 6:00,0,0,0,-0.002,1
23/3/1990 7:00,112.01,105.88,2.4601,2.3544,0.8166
23/3/1990 8:00,218.76,210.34,4.9556,4.8172,0.8555
23/3/1990 9:00,464.77,453.43,10.486,10.275,0.8589
23/3/1990 10:00,532.15,521.51,11.912,11.683,0.8529
23/3/1990 11:00,657.88,646.98,14.457,14.194,0.8382
23/3/1990 12:00,742.78,731.39,16.058,15.769,0.8248
23/3/1990 13:00,693.33,684.3,15.1,14.829,0.8309
23/3/1990 14:00,611.44,600.5,13.402,13.153,0.8358
23/3/1990 15:00,449.01,437.6,9.9709,9.7668,0.8451
23/3/1990 16:00,305.02,292.42,6.7481,6.5862,0.8389
23/3/1990 17:00,122.67,110.31,2.5135,2.4071,0.7624
23/3/1990 18:00,0,0,0,-0.002,1
23/3/1990 19:00,0,0,0,-0.002,1
23/3/1990 20:00,0,0,0,-0.002,1
23/3/1990 21:00,0,0,0,-0.002,1
23/3/1990 22:00,0,0,0,-0.002,1
23/3/1990 23:00,0,0,0,-0.002,1
24/3/1990 0:00,0,0,0,-0.002,1
24/3/1990 1:00,0,0,0,-0.002,1
24/3/1990 2:00,0,0,0,-0.002,1
24/3/1990 3:00,0,0,0,-0.002,1
24/3/1990 4:00,0,0,0,-0.002,1
24/3/1990 5:00,0,0,0,-0.002,1
24/3/1990 6:00,0,0,0,-0.002,1
24/3/1990 7:00,60.712,58.258,1.304,1.2135,0.7765
24/3/1990 8:00,160.62,154.34,3.6013,3.4806,0.8419
24/3/1990 9:00,282.62,272.69,6.3913,6.2341,0.857
24/3/1990 10:00,374.26,362.22,8.3999,8.2164,0.8529
24/3/1990 11:00,422.76,409.33,9.4237,9.2267,0.8479
24/3/1990 12:00,399.49,386.62,8.9019,8.7118,0.8472
24/3/1990 13:00,345.05,333.52,7.7028,7.5284,0.8476
24/3/1990 14:00,312.54,301.97,6.9832,6.8182,0.8475
24/3/1990 15:00,240.91,232.21,5.378,5.234,0.8441
24/3/1990 16:00,169.8,163.01,3.7618,3.6391,0.8326
24/3/1990 17:00,75.742,72.059,1.6134,1.5188,0.779
24/3/1990 18:00,0,0,0,-0.002,1
24/3/1990 19:00,0,0,0,-0.002,1
24/3/1990 20:00,0,0,0,-0.002,1
24/3/1990 21:00,0,0,0,-0.002,1
24/3/1990 22:00,0,0,0,-0.002,1
24/3/1990 23:00,0,0,0,-0.002,1
25/3/1990 0:00,0,0,0,-0.002,1
25/3/1990 1:00,0,0,0,-0.002,1
25/3/1990 2:00,0,0,0,-0.002,1
25/3/1990 3:00,0,0,0,-0.002,1
25/3/1990 4:00,0,0,0,-0.002,1
25/3/1990 5:00,0,0,0,-0.002,1
25/3/1990 6:00,0,0,0,-0.002,1
25/3/1990 7:00,174.97,156.23,3.6899,3.568,0.7923
25/3/1990 8:00,401.75,387.85,9.0843,8.8918,0.8598
25/3/1990 9:00,631.11,621.2,14.05,13.792,0.849
25/3/1990 10:00,801.11,794.83,17.359,17.047,0.8267
25/3/1990 11:00,918.07,913.09,19.386,19.037,0.8056
25/3/1990 12:00,950.26,945.16,19.841,19.484,0.7966
25/3/1990 13:00,923.62,918.95,19.325,18.977,0.7982
25/3/1990 14:00,817.37,811.03,17.378,17.066,0.8111
25/3/1990 15:00,649.7,639.88,14.109,13.851,0.8283
25/3/1990 16:00,422.24,403.85,9.1982,9.0042,0.8285
25/3/1990 17:00,176.47,145.75,3.3384,3.2212,0.7092
25/3/1990 18:00,0,0,0,-0.002,1
25/3/1990 19:00,0,0,0,-0.002,1
25/3/1990 20:00,0,0,0,-0.002,1
25/3/1990 21:00,0,0,0,-0.002,1
25/3/1990 22:00,0,0,0,-0.002,1
25/3/1990 23:00,0,0,0,-0.002,1
26/3/1990 0:00,0,0,0,-0.002,1
26/3/1990 1:00,0,0,0,-0.002,1
26/3/1990 2:00,0,0,0,-0.002,1
26/3/1990 3:00,0,0,0,-0.002,1
26/3/1990 4:00,0,0,0,-0.002,1
26/3/1990 5:00,0,0,0,-0.002,1
26/3/1990 6:00,0,0,0,-0.002,1
26/3/1990 7:00,179.35,159.99,3.7775,3.6546,0.7916
26/3/1990 8:00,405.39,391.44,9.1587,8.9652,0.8592
26/3/1990 9:00,647.64,637.61,14.374,14.112,0.8465
26/3/1990 10:00,736.85,729.17,16.107,15.817,0.8339
26/3/1990 11:00,869,862.9,18.515,18.181,0.8128
26/3/1990 12:00,893.1,887.77,18.875,18.536,0.8063
26/3/1990 13:00,834.2,827.8,17.752,17.433,0.8119
26/3/1990 14:00,755.94,748.49,16.256,15.964,0.8204
26/3/1990 15:00,548.8,537.43,12.062,11.83,0.8375
26/3/1990 16:00,339.08,324.61,7.4632,7.292,0.8355
26/3/1990 17:00,125.12,112.15,2.5548,2.4478,0.76
26/3/1990 18:00,0,0,0,-0.002,1
26/3/1990 19:00,0,0,0,-0.002,1
26/3/1990 20:00,0,0,0,-0.002,1
26/3/1990 21:00,0,0,0,-0.002,1
26/3/1990 22:00,0,0,0,-0.002,1
26/3/1990 23:00,0,0,0,-0.002,1
27/3/1990 0:00,0,0,0,-0.002,1
27/3/1990 1:00,0,0,0,-0.002,1
27/3/1990 2:00,0,0,0,-0.002,1
27/3/1990 3:00,0,0,0,-0.002,1
27/3/1990 4:00,0,0,0,-0.002,1
27/3/1990 5:00,0,0,0,-0.002,1
27/3/1990 6:00,0,0,0,-0.002,1
27/3/1990 7:00,158.62,144.86,3.3982,3.2802,0.8034
27/3/1990 8:00,400.37,386.45,9.0048,8.8133,0.8552
27/3/1990 9:00,520.03,508.02,11.62,11.394,0.8512
27/3/1990 10:00,697.87,688.58,15.257,14.982,0.834
27/3/1990 11:00,786.68,777.85,16.889,16.585,0.819
27/3/1990 12:00,930.54,924.82,19.429,19.079,0.7965
27/3/1990 13:00,893.48,887.41,18.707,18.371,0.7988
27/3/1990 14:00,745,737.41,15.95,15.663,0.8168
27/3/1990 15:00,587.94,577.28,12.803,12.562,0.8301
27/3/1990 16:00,317.53,304.15,6.9577,6.793,0.8311
27/3/1990 17:00,131.14,117.36,2.6611,2.5527,0.7563
27/3/1990 18:00,0,0,0,-0.002,1
27/3/1990 19:00,0,0,0,-0.002,1
27/3/1990 20:00,0,0,0,-0.002,1
27/3/1990 21:00,0,0,0,-0.002,1
27/3/1990 22:00,0,0,0,-0.002,1
27/3/1990 23:00,0,0,0,-0.002,1
28/3/1990 0:00,0,0,0,-0.002,1
28/3/1990 1:00,0,0,0,-0.002,1
28/3/1990 2:00,0,0,0,-0.002,1
28/3/1990 3:00,0,0,0,-0.002,1
28/3/1990 4:00,0,0,0,-0.002,1
28/3/1990 5:00,0,0,0,-0.002,1
28/3/1990 6:00,7.9773,7.9117,0.1324,0.0092,0.0447
28/3/1990 7:00,193.26,170.91,4.0288,3.9025,0.7845
28/3/1990 8:00,435.27,420.6,9.7801,9.5784,0.8549
28/3/1990 9:00,669.48,660.03,14.772,14.505,0.8417
28/3/1990 10:00,842.84,837.07,18.054,17.729,0.8172
28/3/1990 11:00,952.39,947.14,19.872,19.514,0.796
28/3/1990 12:00,962.46,957.23,19.948,19.589,0.7907
28/3/1990 13:00,892.48,887.24,18.695,18.358,0.7991
28/3/1990 14:00,773.38,766.45,16.495,16.199,0.8137
28/3/1990 15:00,596.49,586.14,12.992,12.748,0.8303
28/3/1990 16:00,355.71,340.18,7.773,7.5977,0.8298
28/3/1990 17:00,146.85,126.1,2.8705,2.7594,0.73
28/3/1990 18:00,0,0,0,-0.002,1
28/3/1990 19:00,0,0,0,-0.002,1
28/3/1990 20:00,0,0,0,-0.002,1
28/3/1990 21:00,0,0,0,-0.002,1
28/3/1990 22:00,0,0,0,-0.002,1
28/3/1990 23:00,0,0,0,-0.002,1
29/3/1990 0:00,0,0,0,-0.002,1
29/3/1990 1:00,0,0,0,-0.002,1
29/3/1990 2:00,0,0,0,-0.002,1
29/3/1990 3:00,0,0,0,-0.002,1
29/3/1990 4:00,0,0,0,-0.002,1
29/3/1990 5:00,0,0,0,-0.002,1
29/3/1990 6:00,0,0,0,-0.002,1
29/3/1990 7:00,162.49,148.49,3.4983,3.379,0.8079
29/3/1990 8:00,387.91,374.51,8.772,8.5836,0.8597
29/3/1990 9:00,578.32,567.22,12.922,12.68,0.8518
29/3/1990 10:00,774.29,767.31,16.836,16.533,0.8295
29/3/1990 11:00,895.15,889.13,18.966,18.625,0.8083
29/3/1990 12:00,892.47,886.86,18.841,18.502,0.8054
29/3/1990 13:00,865.14,858.95,18.29,17.961,0.8065
29/3/1990 14:00,698.37,688.81,15.097,14.825,0.8247
29/3/1990 15:00,545.17,533.9,11.979,11.748,0.8372
29/3/1990 16:00,386.43,369.44,8.4574,8.2731,0.8317
29/3/1990 17:00,156.93,137.13,3.1412,3.0266,0.7493
29/3/1990 18:00,0,0,0,-0.002,1
29/3/1990 19:00,0,0,0,-0.002,1
29/3/1990 20:00,0,0,0,-0.002,1
29/3/1990 21:00,0,0,0,-0.002,1
29/3/1990 22:00,0,0,0,-0.002,1
29/3/1990 23:00,0,0,0,-0.002,1
30/3/1990 0:00,0,0,0,-0.002,1
30/3/1990 1:00,0,0,0,-0.002,1
30/3/1990 2:00,0,0,0,-0.002,1
30/3/1990 3:00,0,0,0,-0.002,1
30/3/1990 4:00,0,0,0,-0.002,1
30/3/1990 5:00,0,0,0,-0.002,1
30/3/1990 6:00,0,0,0,-0.002,1
30/3/1990 7:00,92.957,88.748,2.0336,1.9335,0.8081
30/3/1990 8:00,201.56,193.78,4.5347,4.4018,0.8484
30/3/1990 9:00,270.16,260.56,6.0888,5.9356,0.8536
30/3/1990 10:00,321.61,310.73,7.2313,7.0631,0.8532
30/3/1990 11:00,400.01,387.28,8.9423,8.7516,0.85
30/3/1990 12:00,506.41,494.26,11.255,11.034,0.8465
30/3/1990 13:00,408.96,397.99,9.1467,8.9534,0.8505
30/3/1990 14:00,318.7,307.89,7.1167,6.95,0.8472
30/3/1990 15:00,173.11,166.54,3.8444,3.7205,0.835
30/3/1990 16:00,130.44,125.23,2.8723,2.7612,0.8224
30/3/1990 17:00,65.904,62.907,1.3976,1.3058,0.7698
30/3/1990 18:00,0,0,0,-0.002,1
30/3/1990 19:00,0,0,0,-0.002,1
30/3/1990 20:00,0,0,0,-0.002,1
30/3/1990 21:00,0,0,0,-0.002,1
30/3/1990 22:00,0,0,0,-0.002,1
30/3/1990 23:00,0,0,0,-0.002,1
31/3/1990 0:00,0,0,0,-0.002,1
31/3/1990 1:00,0,0,0,-0.002,1
31/3/1990 2:00,0,0,0,-0.002,1
31/3/1990 3:00,0,0,0,-0.002,1
31/3/1990 4:00,0,0,0,-0.002,1
31/3/1990 5:00,0,0,0,-0.002,1
31/3/1990 6:00,8.2753,8.2005,0.1378,0.015,0.0704
31/3/1990 7:00,68.726,65.889,1.4886,1.3957,0.7889
31/3/1990 8:00,231.69,223.02,5.2311,5.0891,0.8533
31/3/1990 9:00,502.46,490.72,11.228,11.007,0.8511
31/3/1990 10:00,554.15,543.36,12.284,12.05,0.8448
31/3/1990 11:00,427.54,416.55,9.5376,9.3392,0.8486
31/3/1990 12:00,591.14,580.69,12.994,12.751,0.838
31/3/1990 13:00,409.63,398.86,9.1137,8.9208,0.8461
31/3/1990 14:00,531.46,520.7,11.721,11.494,0.8402
31/3/1990 15:00,557.48,545.82,12.229,11.995,0.8359
31/3/1990 16:00,373.21,356.47,8.1533,7.973,0.83
31/3/1990 17:00,178.49,149.36,3.4168,3.2986,0.718
31/3/1990 18:00,15.561,14.949,0.2822,0.1687,0.4211
31/3/1990 19:00,0,0,0,-0.002,1
31/3/1990 20:00,0,0,0,-0.002,1
31/3/1990 21:00,0,0,0,-0.002,1
31/3/1990 22:00,0,0,0,-0.002,1
31/3/1990 23:00,0,0,0,-0.002,1
1/4/1990 0:00,0,0,0,-0.002,1
1/4/1990 1:00,0,0,0,-0.002,1
1/4/1990 2:00,0,0,0,-0.002,1
1/4/1990 3:00,0,0,0,-0.002,1
1/4/1990 4:00,0,0,0,-0.002,1
